frame_index,timestamp,R,G,B,average_SpO2
98, 14:07:59,66.70423,193.973485,1014.264205,96.725
99, 14:07:59,66.771386,194.55232,1016.410511,96.725
100, 14:07:59,66.765073,194.806581,1017.06392,96.725
101, 14:07:59,66.101562,192.470407,1007.390625,96.725
102, 14:07:59,65.304569,188.828954,993.976562,96.725
103, 14:07:59,65.00947,186.778883,988.556818,96.725
104, 14:07:59,64.996291,186.048532,986.81392,96.725
105, 14:07:59,64.816406,184.948272,983.536222,96.725
106, 14:07:59,64.560448,183.439394,978.491477,96.725
107, 14:07:59,64.368884,182.323509,975.992188,96.725
108, 14:07:59,64.545415,182.638613,977.587358,96.725
109, 14:07:59,64.82485,183.615649,982.333097,96.725
110, 14:07:59,64.705492,183.423295,980.193182,96.725
111, 14:07:59,64.628157,183.12358,979.289773,96.725
112, 14:07:59,64.709675,183.28054,979.901989,96.725
113, 14:07:59,64.831755,183.724432,982.414773,96.725
114, 14:07:59,64.983783,184.367069,984.401278,96.725
115, 14:07:59,65.092803,184.941761,986.170455,96.725
116, 14:07:59,65.18967,185.499882,988.024858,96.725
117, 14:07:59,65.281881,186.085701,990.829545,96.725
118, 14:07:59,65.379656,186.566051,991.336648,96.725
119, 14:07:59,65.4942,187.085346,993.074574,96.725
120, 14:08:00,65.585069,187.633049,995.03125,96.725
121, 14:08:00,65.685843,188.180634,997.65767,96.725
122, 14:08:00,65.812461,188.873461,998.931108,96.725
123, 14:08:00,65.98911,189.608428,1002.659091,96.725
124, 14:08:00,66.119279,190.469105,1003.931108,96.725
125, 14:08:00,66.237729,190.951349,1006.495028,96.725
126, 14:08:00,66.197719,190.957741,1006.237926,96.725
127, 14:08:00,65.517085,188.348603,995.861506,96.725
128, 14:08:00,64.805279,184.663471,984.182528,96.725
129, 14:08:00,64.518032,182.812618,978.25071,96.725
130, 14:08:00,64.477075,181.958215,976.050426,96.725
131, 14:08:00,64.275016,180.573627,971.586648,96.725
132, 14:08:00,63.984493,178.944957,966.766335,96.725
133, 14:08:00,63.875316,177.961648,964.196023,96.725
134, 14:08:00,64.086372,178.559777,966.676847,96.725
135, 14:08:00,64.396228,179.751184,972.413352,96.725
136, 14:08:00,64.389402,179.779001,971.227983,96.725
137, 14:08:00,64.324219,179.591027,971.460938,96.725
138, 14:08:00,64.423808,179.883168,972.514915,96.725
139, 14:08:00,64.605193,180.608665,975.518466,96.725
140, 14:08:00,64.774818,181.398793,978.105824,96.725
141, 14:08:00,64.928385,182.195668,981.455256,96.725
142, 14:08:00,65.065459,182.896188,982.882812,96.725
143, 14:08:00,65.177754,183.585819,985.642756,96.725
144, 14:08:00,65.288668,184.25142,987.400568,96.725
145, 14:08:00,65.451389,184.941288,989.59375,96.725
146, 14:08:00,65.620265,185.681345,992.451705,96.725
147, 14:08:00,65.749132,186.415483,994.944602,96.725
148, 14:08:00,65.901318,187.21437,996.56179,96.725
149, 14:08:00,66.0494,187.987689,999.784091,96.725
150, 14:08:01,66.223722,188.822206,1002.606534,96.725
151, 14:08:01,66.376736,189.785985,1005.860795,96.725
152, 14:08:01,66.547901,190.499763,1008.348011,96.725
153, 14:08:01,66.670612,191.268939,1010.653409,96.725
154, 14:08:01,66.830966,192.10464,1013.088068,96.725
155, 14:08:01,67.01819,193.003433,1016.193892,96.725
156, 14:08:01,67.183357,193.856889,1018.857244,96.725
157, 14:08:01,67.163076,193.91063,1019.00071,96.725
158, 14:08:01,66.462634,191.324455,1008.074574,96.725
159, 14:08:01,65.709793,187.41205,996.520597,96.725
160, 14:08:01,65.547625,185.580374,990.754972,96.725
161, 14:08:01,65.567985,185.082741,990.985085,96.725
162, 14:08:01,65.426136,183.795455,986.036932,96.725
163, 14:08:01,65.14678,182.178504,981.431818,96.725
164, 14:08:01,64.981534,181.005682,977.426136,96.725
165, 14:08:01,65.08428,181.094223,979.286932,96.725
166, 14:08:01,65.478338,182.509351,984.121449,96.725
167, 14:08:01,65.603338,183.061908,986.524858,96.725
168, 14:08:01,65.564591,182.975971,985.233665,96.725
169, 14:08:01,65.654869,183.231652,986.591619,96.725
170, 14:08:01,65.849747,184.035038,989.372159,96.725
171, 14:08:01,66.08361,184.891454,992.985085,96.725
172, 14:08:01,66.263652,185.825047,995.31392,96.725
173, 14:08:01,66.442393,186.693182,999.076705,96.725
174, 14:08:01,66.566919,187.458333,1000.392045,96.725
175, 14:08:01,66.699337,188.222064,1003.832386,96.725
176, 14:08:01,66.883168,189.038707,1005.394176,96.725
177, 14:08:01,67.063171,189.903527,1008.492188,96.725
178, 14:08:01,67.219658,190.706795,1011.257812,96.725
179, 14:08:01,67.398793,191.524976,1014.877131,96.725
180, 14:08:02,67.558949,192.375237,1016.924716,96.725
181, 14:08:02,67.730153,193.295099,1020.495028,96.725
182, 14:08:02,67.917456,194.190341,1022.951705,96.725
183, 14:08:02,68.035551,195.020952,1025.591619,96.725
184, 14:08:02,68.172506,195.941288,1027.599432,96.725
185, 14:08:02,68.369397,196.954309,1032.353693,96.725
186, 14:08:02,68.515546,197.825994,1033.464489,96.725
187, 14:08:02,68.662287,198.518111,1037.040483,96.725
188, 14:08:02,68.449179,198.048769,1034.465909,96.725
189, 14:08:02,67.772293,195.381747,1024.495028,96.725
190, 14:08:02,67.48035,193.299479,1018.12358,96.725
191, 14:08:02,67.526555,192.851444,1017.705256,96.725
192, 14:08:02,67.522885,192.462595,1016.227273,96.725
193, 14:08:02,67.30962,191.413234,1012.854403,96.725
194, 14:08:02,67.175308,190.398082,1008.774858,96.725
195, 14:08:02,67.209793,190.097183,1008.929688,96.725
196, 14:08:02,67.454743,190.951823,1012.424006,96.725
197, 14:08:02,67.659722,191.903883,1015.568182,96.725
198, 14:08:02,67.638415,191.980587,1014.954545,96.725
199, 14:08:02,67.630879,191.914418,1015.722301,96.725
200, 14:08:02,67.737137,192.441525,1016.697443,96.725
201, 14:08:02,67.907039,193.068655,1019.934659,96.725
202, 14:08:02,68.049164,193.742661,1022.524148,96.725
203, 14:08:02,68.152383,194.505445,1023.745739,96.725
