frame_index,timestamp,R,G,B,average_SpO2
127, 11:23:49,66.887113,193.225734,908.206676,97.5
128, 11:23:49,66.72676,192.309067,905.584517,97.5
129, 11:23:49,66.769807,192.135653,906.899148,97.5
130, 11:23:49,66.788431,192.090672,906.444602,97.5
131, 11:23:49,66.818853,192.094815,906.960938,97.5
132, 11:23:49,66.863518,192.304096,907.622869,97.5
133, 11:23:49,66.915601,192.61849,908.00071,97.5
134, 11:23:49,66.944602,192.785985,908.957386,97.5
135, 11:23:49,66.948627,192.814157,908.629261,97.5
136, 11:23:49,66.981021,192.921283,909.039062,97.5
137, 11:23:49,66.979206,193.011482,909.293324,97.5
138, 11:23:49,67.043245,193.273201,911.071023,97.5
139, 11:23:49,67.156605,193.823509,912.759233,97.5
140, 11:23:49,67.196299,194.035866,912.709517,97.5
141, 11:23:49,67.310606,194.504735,914.204545,97.5
142, 11:23:49,67.329743,194.793679,914.15696,97.5
143, 11:23:49,67.442116,195.264796,916.517756,97.5
144, 11:23:49,67.497001,195.548769,916.744318,97.5
145, 11:23:49,67.546914,196.053622,917.560369,97.5
146, 11:23:49,67.600813,196.366359,918.783381,97.5
147, 11:23:49,67.637745,196.660393,919.317472,97.5
148, 11:23:49,67.704309,197.150331,921.237216,97.5
149, 11:23:49,67.757655,197.571733,922.254261,97.5
150, 11:23:50,67.806542,197.960346,923.071733,97.475
151, 11:23:50,67.900253,198.43892,924.417614,97.475
152, 11:23:50,67.939354,198.699692,924.638494,97.475
153, 11:23:50,68.017243,199.26669,926.799006,97.475
154, 11:23:50,68.011719,199.408262,926.480824,97.475
155, 11:23:50,67.750079,198.446733,922.495739,97.475
156, 11:23:50,67.338344,196.353575,915.578835,97.475
157, 11:23:50,67.15992,194.627959,912.114347,97.475
158, 11:23:50,67.1192,193.791312,910.665483,97.475
159, 11:23:50,67.037524,193.238045,909.547585,97.475
160, 11:23:50,67.039536,192.994081,909.225852,97.475
161, 11:23:50,66.923098,192.393348,907.845881,97.475
162, 11:23:50,66.961648,192.401989,908.113636,97.475
163, 11:23:50,66.98402,192.493253,908.851562,97.475
164, 11:23:50,67.006944,192.632576,909.241477,97.475
165, 11:23:50,66.997041,192.631747,909.455256,97.475
166, 11:23:50,66.984217,192.626894,908.659091,97.475
167, 11:23:50,67.012311,192.725852,908.948864,97.475
168, 11:23:50,67.054727,192.891454,910.235085,97.475
169, 11:23:50,67.124014,193.313802,911.263494,97.475
170, 11:23:50,67.211135,193.643821,912.192472,97.475
171, 11:23:50,67.25142,193.88447,912.579545,97.475
172, 11:23:50,67.342014,194.308239,914.164773,97.475
173, 11:23:50,67.395163,194.63956,915.095881,97.475
174, 11:23:50,67.466343,195.039654,915.729403,97.475
175, 11:23:50,67.49925,195.289891,915.963778,97.475
176, 11:23:50,67.590396,195.746567,917.504972,97.475
177, 11:23:50,67.636127,196.057528,918.84517,97.475
178, 11:23:50,67.732639,196.53125,919.982955,97.475
179, 11:23:50,67.77253,196.87062,920.945312,97.475
180, 11:23:51,67.64607,196.540956,918.481534,97.5
181, 11:23:51,67.296441,194.846709,913.111506,97.5
182, 11:23:51,66.960227,193.149148,907.556818,97.5
183, 11:23:51,66.910038,192.276515,907.022727,97.5
184, 11:23:51,66.861979,191.836411,906.552557,97.5
185, 11:23:51,66.826902,191.582031,906.21946,97.5
186, 11:23:51,66.811474,191.268703,906.200284,97.5
187, 11:23:51,66.823074,191.31108,906.508523,97.5
188, 11:23:51,66.901634,191.638613,907.362926,97.5
189, 11:23:51,66.922151,191.829427,907.763494,97.5
190, 11:23:51,66.959478,191.978812,908.023438,97.5
191, 11:23:51,66.951744,192.002486,908.00071,97.5
192, 11:23:51,66.99929,192.183949,908.865057,97.5
193, 11:23:51,67.047112,192.418797,909.308239,97.5
194, 11:23:51,67.143505,192.82777,910.514915,97.5
195, 11:23:51,67.224156,193.233546,912.108665,97.5
196, 11:23:51,67.303701,193.677675,913.546165,97.5
197, 11:23:51,67.436435,194.189512,914.830256,97.5
198, 11:23:51,67.464962,194.494318,915.508523,97.5
199, 11:23:51,67.567116,195.01527,916.59446,97.5
200, 11:23:51,67.632852,195.312382,917.212358,97.5
201, 11:23:51,67.727075,195.797704,919.777699,97.5
202, 11:23:51,67.751776,196.082978,919.932528,97.5
203, 11:23:51,67.850971,196.513139,921.073153,97.5
204, 11:23:51,67.940854,197.003433,921.622869,97.5
205, 11:23:51,67.968829,197.361506,922.93892,97.5
206, 11:23:51,68.035945,197.859257,924.814631,97.5
207, 11:23:51,68.139126,198.274384,925.836648,97.5
208, 11:23:51,68.218474,198.828717,927.611506,97.5
209, 11:23:51,68.278054,199.258404,928.590199,97.5
210, 11:23:52,68.318024,199.618371,928.59375,97.475
211, 11:23:52,68.412247,200.202652,930.505682,97.475
212, 11:23:52,68.418363,200.450166,931.115767,97.475
213, 11:23:52,68.522254,201.009943,932.872159,97.475
214, 11:23:52,68.568261,201.423532,934.433239,97.475
215, 11:23:52,68.599866,201.684541,934.257812,97.475
216, 11:23:52,68.300939,200.595999,929.612926,97.475
217, 11:23:52,67.817393,198.211174,922.732955,97.475
218, 11:23:52,67.709872,196.827533,918.90554,97.475
219, 11:23:52,67.658894,196.028291,917.683949,97.475
220, 11:23:52,67.689236,195.919508,918.3125,97.475
221, 11:23:52,67.664497,195.700876,917.912642,97.475
222, 11:23:52,67.658933,195.630682,917.829545,97.475
223, 11:23:52,67.682331,195.642637,918.426847,97.475
224, 11:23:52,67.745581,195.897254,919.022727,97.475
225, 11:23:52,67.773832,195.991004,919.642045,97.475
226, 11:23:52,67.732757,195.926018,918.229403,97.475
227, 11:23:52,67.731337,195.926965,918.323153,97.475
228, 11:23:52,67.746409,196.072562,918.855824,97.475
229, 11:23:52,67.8198,196.377012,919.818892,97.475
230, 11:23:52,67.835503,196.663234,920.769176,97.475
231, 11:23:52,67.950994,197.174479,922.09233,97.475
232, 11:23:52,68.039654,197.552675,923.713778,97.475
233, 11:23:52,68.059422,197.896544,924.191761,97.475
234, 11:23:52,68.126736,198.267519,925.465909,97.475
235, 11:23:52,68.136837,198.5625,925.451705,97.475
236, 11:23:52,68.192669,199.032552,927.161222,97.475
237, 11:23:52,68.270281,199.349195,928.419034,97.475
238, 11:23:52,68.327691,199.742069,929.512074,97.475
239, 11:23:52,68.393111,200.256984,930.564631,97.475
240, 11:23:53,68.401634,200.562382,931.34304,97.475
241, 11:23:53,68.375434,200.630563,930.817472,97.475
242, 11:23:53,68.096473,199.383641,925.671165,97.475
243, 11:23:53,67.843158,197.843395,922.102983,97.475
244, 11:23:53,67.73986,196.819484,919.635653,97.475
245, 11:23:53,67.741753,196.466738,919.189631,97.475
246, 11:23:53,67.767085,196.530421,920.034801,97.475
247, 11:23:53,67.794113,196.633759,920.06108,97.475
248, 11:23:53,67.859848,196.840436,920.295455,97.475
249, 11:23:53,67.89023,197.075994,920.975852,97.475
250, 11:23:53,67.897925,197.281368,922.09446,97.475
251, 11:23:53,67.923019,197.295099,922.318892,97.475
252, 11:23:53,67.885496,197.264441,921.839489,97.475
253, 11:23:53,67.901436,197.318419,922.308239,97.475
254, 11:23:53,67.936829,197.53492,922.666903,97.475
255, 11:23:53,67.979009,197.871686,923.551136,97.475
256, 11:23:53,67.998658,198.187263,924.455966,97.475
257, 11:23:53,68.097972,198.691643,926.098722,97.475
258, 11:23:53,68.160985,199.095644,926.960227,97.475
259, 11:23:53,68.162129,199.301255,927.100142,97.475
260, 11:23:53,68.250355,199.772846,928.370028,97.475
261, 11:23:53,68.285827,200.041667,929.582386,97.475
262, 11:23:53,68.344855,200.381155,930.681818,97.475
263, 11:23:53,68.36557,200.745384,931.514915,97.475
264, 11:23:53,68.432094,201.164181,932.013494,97.475
265, 11:23:53,68.483665,201.608665,933.322443,97.475
266, 11:23:53,68.520636,201.891454,933.891335,97.475
267, 11:23:53,68.606731,202.242543,935.09446,97.475
268, 11:23:53,68.643466,202.551136,935.528409,97.475
269, 11:23:53,68.75142,203.042614,936.792614,97.475
270, 11:23:54,68.800821,203.414773,938.21875,97.475
271, 11:23:54,68.756905,203.3067,937.496449,97.475
272, 11:23:54,68.393782,201.973485,931.508523,97.475
273, 11:23:54,68.02395,200.00509,926.323153,97.475
274, 11:23:54,67.8692,198.725024,922.821733,97.475
275, 11:23:54,67.832741,198.138376,922.50071,97.475
276, 11:23:54,67.879972,198.088778,922.728693,97.475
277, 11:23:54,67.886324,198.043442,922.820312,97.475
278, 11:23:54,67.866162,197.903883,921.630682,97.475
279, 11:23:54,67.902817,198.069247,922.892756,97.475
280, 11:23:54,67.937184,198.192708,922.911932,97.475
281, 11:23:54,67.93316,198.1991,922.921875,97.475
282, 11:23:54,67.89315,198.09517,922.65625,97.475
283, 11:23:54,67.927517,198.100734,923.814631,97.475
284, 11:23:54,67.933712,198.292614,923.965909,97.475
285, 11:23:54,68.003235,198.562263,924.711648,97.475
286, 11:23:54,68.038628,198.861624,925.226562,97.475
287, 11:23:54,68.071102,199.196259,926.71733,97.475
288, 11:23:54,68.158696,199.612926,927.839489,97.475
289, 11:23:54,68.165009,199.877604,928.134943,97.475
290, 11:23:54,68.227786,200.247751,928.824574,97.475
291, 11:23:54,68.249448,200.494555,930.02983,97.475
292, 11:23:54,68.313289,200.847064,931.110795,97.475
293, 11:23:54,68.403054,201.2442,932.365767,97.475
294, 11:23:54,68.383168,201.374882,931.851562,97.475
295, 11:23:54,68.202178,200.638731,929.329545,97.475
296, 11:23:54,67.803267,198.752131,921.919034,97.475
297, 11:23:54,67.602352,197.148911,919.100852,97.475
298, 11:23:54,67.529474,196.22242,916.74929,97.475
299, 11:23:54,67.541982,195.954545,916.534091,97.475
300, 11:23:55,67.536103,195.725734,916.612926,97.475
301, 11:23:55,67.491477,195.562027,916.034091,97.475
302, 11:23:55,67.552715,195.716383,916.872159,97.475
303, 11:23:55,67.574061,195.861387,917.230824,97.475
304, 11:23:55,67.60393,195.965199,917.305398,97.475
305, 11:23:55,67.564157,195.893229,917.580966,97.475
306, 11:23:55,67.603575,195.983546,917.654119,97.475
307, 11:23:55,67.60105,196.04652,918.196733,97.475
308, 11:23:55,67.651555,196.304096,918.648438,97.475
309, 11:23:55,67.735204,196.718868,920.463778,97.475
310, 11:23:55,67.779593,197.084517,920.012784,97.475
311, 11:23:55,67.883247,197.586766,922.46946,97.475
312, 11:23:55,67.89974,197.918442,922.87429,97.475
313, 11:23:55,67.987887,198.452296,924.352983,97.475
314, 11:23:55,68.006747,198.676018,924.990767,97.475
315, 11:23:55,68.046717,198.965909,926.164773,97.475
316, 11:23:55,68.103496,199.38009,927.328835,97.475
317, 11:23:55,68.149463,199.776515,928.056818,97.475
318, 11:23:55,68.258996,200.229167,929.988636,97.475
319, 11:23:55,68.248422,200.508049,930.181818,97.475
320, 11:23:55,68.37867,201.049361,931.679688,97.475
321, 11:23:55,68.41718,201.383641,931.691051,97.475
322, 11:23:55,68.534801,201.959044,934.106534,97.475
323, 11:23:55,68.597301,202.327415,935.59517,97.475
324, 11:23:55,68.631037,202.631747,935.216619,97.475
325, 11:23:55,68.737729,203.082031,936.705256,97.475
326, 11:23:55,68.755248,203.414891,936.833097,97.475
327, 11:23:55,68.791312,203.791548,937.43679,97.475
328, 11:23:55,68.741793,203.528409,936.914773,97.475
329, 11:23:55,68.213226,201.449337,929.340909,97.475
330, 11:23:56,67.748935,198.943774,922.327415,97.475
331, 11:23:56,67.559501,197.100379,917.494318,97.475
332, 11:23:56,67.554135,196.278883,916.460227,97.475
333, 11:23:56,67.511443,195.845407,916.333807,97.475
334, 11:23:56,67.470604,195.532079,915.865767,97.475
335, 11:23:56,67.411892,195.186435,915.527699,97.475
336, 11:23:56,67.446693,195.169152,915.137074,97.475
337, 11:23:56,67.460622,195.236032,915.333807,97.475
338, 11:23:56,67.439828,195.194484,915.107244,97.475
339, 11:23:56,67.433594,195.193774,915.051847,97.475
340, 11:23:56,67.404119,195.129972,914.768466,97.475
341, 11:23:56,67.444878,195.239465,915.916903,97.475
342, 11:23:56,67.489189,195.441051,916.399148,97.475
343, 11:23:56,67.586411,195.882812,917.112216,97.475
344, 11:23:56,67.651831,196.24053,917.849432,97.475
345, 11:23:56,67.685685,196.453362,918.87358,97.475
346, 11:23:56,67.813368,196.994081,920.646307,97.475
347, 11:23:56,67.838226,197.272254,921.306818,97.475
348, 11:23:56,67.906645,197.736506,922.546875,97.475
349, 11:23:56,67.935409,198.01598,923.735085,97.475
350, 11:23:56,68.000592,198.486624,924.550426,97.475
351, 11:23:56,68.040443,198.794626,925.716619,97.475
352, 11:23:56,68.097025,199.270241,926.533381,97.475
353, 11:23:56,68.183278,199.698035,927.776278,97.475
354, 11:23:56,68.209122,199.881155,928.267045,97.475
355, 11:23:56,68.060409,199.368253,925.678267,97.475
356, 11:23:56,67.57919,196.932647,917.953835,97.475
357, 11:23:56,67.261916,194.921165,913.330966,97.475
358, 11:23:56,67.115254,193.699929,909.918324,97.475
359, 11:23:56,67.087871,193.360204,909.845881,97.475
360, 11:23:57,67.099392,193.26598,910.115767,97.475
361, 11:23:57,67.062027,193.105587,909.818182,97.475
362, 11:23:57,67.153843,193.351207,910.723722,97.475
363, 11:23:57,67.188486,193.525687,911.546165,97.475
364, 11:23:57,67.24057,193.752959,912.21946,97.475
365, 11:23:57,67.210898,193.743016,912.429688,97.475
366, 11:23:57,67.199692,193.771425,911.992188,97.475
367, 11:23:57,67.25438,193.91134,912.462358,97.475
368, 11:23:57,67.300071,194.126065,913.151278,97.475
369, 11:23:57,67.44117,194.731179,915.730824,97.475
370, 11:23:57,67.485361,194.987334,916.017756,97.475
371, 11:23:57,67.580848,195.429569,917.080256,97.475
372, 11:23:57,67.625395,196.007339,917.97017,97.475
373, 11:23:57,67.706597,196.269413,919.153409,97.475
374, 11:23:57,67.79068,196.825166,920.524858,97.475
375, 11:23:57,67.86048,197.299716,921.926136,97.475
376, 11:23:57,67.924006,197.693419,922.211648,97.475
377, 11:23:57,68.019018,198.126657,924.035511,97.475
378, 11:23:57,68.074021,198.54072,925.741477,97.475
379, 11:23:57,68.128314,198.983428,926.940341,97.475
380, 11:23:57,68.227786,199.428149,927.725142,97.475
381, 11:23:57,68.304293,199.973011,929.769886,97.475
382, 11:23:57,68.378906,200.492306,930.996449,97.475
383, 11:23:57,68.443537,200.966974,932.489347,97.475
384, 11:23:57,68.513021,201.420691,933.18892,97.475
385, 11:23:57,68.564552,201.771307,933.636364,97.475
386, 11:23:57,68.658815,202.285156,935.477983,97.475
387, 11:23:57,68.70569,202.667732,936.114347,97.475
388, 11:23:57,68.721946,202.949455,936.574574,97.475
389, 11:23:57,68.340002,201.519058,930.824574,97.475
390, 11:23:58,67.861308,198.915365,923.236506,97.725
391, 11:23:58,67.554253,196.770241,917.175426,97.725
392, 11:23:58,67.482086,195.834991,915.291193,97.725
393, 11:23:58,67.489504,195.509706,916.242898,97.725
394, 11:23:58,67.496015,195.408499,916.115767,97.725
395, 11:23:58,67.533578,195.54581,915.527699,97.725
396, 11:23:58,67.539497,195.703717,916.466619,97.725
397, 11:23:58,67.601997,196.01669,918.372869,97.725
398, 11:23:58,67.584201,195.971828,917.276989,97.725
399, 11:23:58,67.539299,195.859848,917.247159,97.725
400, 11:23:58,67.545889,195.729522,916.777699,97.725
401, 11:23:58,67.527738,195.798651,916.914062,97.725
402, 11:23:58,67.615372,196.170928,917.633523,97.725
403, 11:23:58,67.664457,196.398201,917.90625,97.725
404, 11:23:58,67.753985,196.87938,919.560369,97.725
405, 11:23:58,67.821496,197.320549,921.650568,97.725
406, 11:23:58,67.848288,197.745147,921.933949,97.725
407, 11:23:58,67.930043,198.174124,924.365767,97.725
408, 11:23:58,67.961214,198.488281,924.193892,97.725
409, 11:23:58,68.017282,198.786695,925.762784,97.725
410, 11:23:58,68.040759,199.079664,925.762074,97.725
411, 11:23:58,68.140586,199.580374,927.928267,97.725
412, 11:23:58,68.21441,199.94768,928.052557,97.725
413, 11:23:58,68.192077,200.112216,928.698864,97.725
414, 11:23:58,67.930122,199.046993,923.955256,97.725
415, 11:23:58,67.486387,196.685961,917.053267,97.725
416, 11:23:58,67.253117,195.061908,913.041903,97.725
417, 11:23:58,67.120068,194.070431,911.269176,97.725
418, 11:23:58,67.140941,193.969223,911.25,97.725
419, 11:23:58,67.140941,193.977273,911.110795,97.725
420, 11:23:59,67.203598,194.147727,911.133523,97.725
421, 11:23:59,67.326113,194.648793,914.066051,97.725
422, 11:23:59,67.33361,194.886719,913.379972,97.725
423, 11:23:59,67.31392,194.933712,914.53125,97.725
424, 11:23:59,67.263021,194.810843,912.762784,97.725
425, 11:23:59,67.303938,194.973366,913.956676,97.725
426, 11:23:59,67.348445,195.08795,914.34304,97.725
427, 11:23:59,67.440854,195.519531,916.159801,97.725
428, 11:23:59,67.533499,195.914891,916.949574,97.725
429, 11:23:59,67.568103,196.295691,918.080966,97.725
430, 11:23:59,67.663628,196.943537,919.382812,97.725
431, 11:23:59,67.727154,197.222656,920.699574,97.725
432, 11:23:59,67.802636,197.819839,922.214489,97.725
433, 11:23:59,67.83795,198.153527,923.370028,97.725
434, 11:23:59,67.897057,198.654711,923.868608,97.725
435, 11:23:59,67.944957,198.930516,924.591619,97.725
436, 11:23:59,68.012074,199.402699,926.350852,97.725
437, 11:23:59,68.098445,199.801018,927.860085,97.725
438, 11:23:59,68.141888,200.137784,927.894886,97.725
439, 11:23:59,68.267361,200.697917,930.082386,97.725
440, 11:23:59,68.269886,201.042614,929.8125,97.725
441, 11:23:59,68.395754,201.553267,931.927557,97.725
442, 11:23:59,68.437303,201.915128,932.700994,97.725
443, 11:23:59,68.519492,202.406013,933.839489,97.725
444, 11:23:59,68.5131,202.408617,933.423295,97.725
445, 11:23:59,68.009036,200.501539,926.247869,97.725
446, 11:23:59,67.436474,197.503551,917.504261,97.725
447, 11:23:59,67.095052,194.920573,911.745028,97.725
448, 11:23:59,66.941091,193.741832,908.897017,97.725
449, 11:23:59,66.855311,193.173414,908.102983,97.725
450, 11:24:00,66.858546,192.970052,907.732244,97.725
451, 11:24:00,66.787603,192.607126,906.435369,97.725
452, 11:24:00,66.789773,192.545928,906.434659,97.725
453, 11:24:00,66.831795,192.642637,907.585938,97.725
454, 11:24:00,66.813408,192.690696,906.888494,97.725
455, 11:24:00,66.806345,192.696023,907.014205,97.725
456, 11:24:00,66.756155,192.558712,906.301136,97.725
457, 11:24:00,66.78997,192.628433,907.591619,97.725
458, 11:24:00,66.856652,192.894768,907.919744,97.725
459, 11:24:00,66.930911,193.166785,908.799006,97.725
460, 11:24:00,67.016927,193.697088,910.43821,97.725
461, 11:24:00,67.127446,194.166903,911.953125,97.725
462, 11:24:00,67.195431,194.595289,914.361506,97.725
463, 11:24:00,67.229246,194.863873,913.754261,97.725
464, 11:24:00,67.363045,195.404948,915.398438,97.725
465, 11:24:00,67.364307,195.77474,915.290483,97.725
466, 11:24:00,67.417061,196.069839,915.879261,97.725
467, 11:24:00,67.520557,196.491122,917.764915,97.725
468, 11:24:00,67.509864,196.747869,918.078125,97.725
469, 11:24:00,67.64027,197.208688,920.544744,97.725
470, 11:24:00,67.705492,197.769413,921.701705,97.725
471, 11:24:00,67.730074,198.030658,921.590199,97.725
472, 11:24:00,67.417416,196.777817,917.575994,97.725
473, 11:24:00,66.900213,194.179806,909.24929,97.725
474, 11:24:00,66.514007,191.861151,902.908381,97.725
475, 11:24:00,66.295021,190.458452,899.935369,97.725
476, 11:24:00,66.244673,189.966027,898.631392,97.725
477, 11:24:00,66.217724,189.759233,898.774148,97.725
478, 11:24:00,66.1948,189.64027,898.06321,97.725
479, 11:24:00,66.23907,189.748935,898.820312,97.725
480, 11:24:01,66.268466,189.923769,899.6875,97.725
481, 11:24:01,66.309896,190.140862,899.947443,97.725
482, 11:24:01,66.274424,190.163707,899.476562,97.725
483, 11:24:01,66.322364,190.244555,900.65483,97.725
484, 11:24:01,66.356889,190.379853,900.387074,97.725
485, 11:24:01,66.418324,190.64607,901.927557,97.725
486, 11:24:01,66.532907,191.108665,903.691761,97.725
487, 11:24:01,66.608112,191.48911,904.698864,97.725
488, 11:24:01,66.733389,191.991832,906.129972,97.725
489, 11:24:01,66.789497,192.40116,906.65696,97.725
490, 11:24:01,66.90767,192.89536,908.903409,97.725
491, 11:24:01,66.951428,193.192827,909.43821,97.725
492, 11:24:01,67.040365,193.623461,909.754972,97.725
493, 11:24:01,67.135298,194.029948,911.424006,97.725
494, 11:24:01,67.18312,194.3183,912.12571,97.725
495, 11:24:01,67.276436,194.835464,914.259943,97.725
496, 11:24:01,67.277107,195.2442,913.419744,97.725
497, 11:24:01,67.41931,195.683594,916.064631,97.725
