frame_index,timestamp,R,G,B,average_SpO2
42, 11:23:46,64.62354,186.054806,905.831676,97.5
43, 11:23:46,64.673019,186.393584,907.233665,97.5
44, 11:23:46,64.721591,186.898201,908.045455,97.5
45, 11:23:46,64.795178,187.34008,909.492188,97.5
46, 11:23:46,64.890191,187.82919,910.588778,97.5
47, 11:23:46,64.970052,188.330137,912.935369,97.5
48, 11:23:46,65.031842,188.695904,913.857244,97.5
49, 11:23:46,65.081282,189.115057,913.698864,97.5
50, 11:23:46,65.210661,189.685488,915.709517,97.5
51, 11:23:46,65.26456,190.068774,917.310369,97.5
52, 11:23:46,65.330808,190.517045,918.710227,97.5
53, 11:23:46,65.414378,191.031487,919.674716,97.5
54, 11:23:46,65.50438,191.533499,921.067472,97.5
55, 11:23:46,65.563131,191.901989,922.556818,97.5
56, 11:23:46,65.424953,191.557528,919.987216,97.5
57, 11:23:46,65.022648,189.872869,913.853693,97.5
58, 11:23:46,64.726444,188.32706,909.56179,97.5
59, 11:23:46,64.630011,187.627723,908.618608,97.5
60, 11:23:47,64.662208,187.382931,907.925426,97.5
61, 11:23:47,64.700087,187.32848,908.675426,97.5
62, 11:23:47,64.742937,187.142637,907.759233,97.5
63, 11:23:47,64.794152,187.269768,909.192472,97.5
64, 11:23:47,64.836293,187.463423,909.46804,97.5
65, 11:23:47,64.86482,187.460464,910.294034,97.5
66, 11:23:47,64.85902,187.511719,909.618608,97.5
67, 11:23:47,64.844618,187.477036,910.390625,97.5
68, 11:23:47,64.874605,187.545691,910.274148,97.5
69, 11:23:47,64.946062,187.767637,911.68821,97.5
70, 11:23:47,64.978141,188.112453,911.950284,97.5
71, 11:23:47,65.060567,188.446378,913.28054,97.5
72, 11:23:47,65.09083,188.753078,913.771307,97.5
73, 11:23:47,65.189276,189.184777,915.784801,97.5
74, 11:23:47,65.215357,189.369555,915.913352,97.5
75, 11:23:47,65.254814,189.682528,916.18608,97.5
76, 11:23:47,65.332268,190.023793,917.398438,97.5
77, 11:23:47,65.395912,190.418324,918.705966,97.5
78, 11:23:47,65.467251,190.772964,920.06108,97.5
79, 11:23:47,65.393308,190.651042,918.778409,97.5
80, 11:23:47,65.14244,189.626657,914.421875,97.5
81, 11:23:47,64.905777,188.381155,911.681818,97.5
82, 11:23:47,64.831637,187.464134,909.145597,97.5
83, 11:23:47,64.871094,187.129853,909.443892,97.5
84, 11:23:47,64.8692,187.052675,909.196733,97.5
85, 11:23:47,64.905737,187.033499,910.257812,97.5
86, 11:23:47,64.947798,187.194247,910.242188,97.5
87, 11:23:47,65.00801,187.361151,911.502131,97.5
88, 11:23:47,65.014994,187.508996,911.136364,97.5
89, 11:23:47,65.039299,187.488636,911.176136,97.5
90, 11:23:48,65.042337,187.534209,911.279119,97.5
91, 11:23:48,65.060803,187.679096,911.835938,97.5
92, 11:23:48,65.101918,187.921757,913.15554,97.5
93, 11:23:48,65.154553,188.238755,913.577415,97.5
94, 11:23:48,65.249448,188.546165,913.859375,97.5
95, 11:23:48,65.306503,189.035985,916.176136,97.5
96, 11:23:48,65.35902,189.413234,916.916903,97.5
97, 11:23:48,65.417771,189.730587,917.65625,97.5
98, 11:23:48,65.478535,190.048769,918.326705,97.5
99, 11:23:48,65.531881,190.427083,920.082386,97.5
100, 11:23:48,65.583728,190.70857,920.240057,97.5
101, 11:23:48,65.642795,191.106889,921.851562,97.5
102, 11:23:48,65.716974,191.47242,921.899858,97.5
103, 11:23:48,65.806542,191.897372,923.96946,97.5
104, 11:23:48,65.828164,192.225024,924.071733,97.5
105, 11:23:48,65.927636,192.580256,925.509943,97.5
106, 11:23:48,65.99633,193.035393,926.433949,97.5
107, 11:23:48,66.04072,193.463068,927.585227,97.5
108, 11:23:48,66.084478,193.686198,928.475142,97.5
109, 11:23:48,65.792022,192.642637,924.358665,97.5
110, 11:23:48,65.376894,190.59517,917.943182,97.5
111, 11:23:48,65.136877,188.96366,914.15696,97.5
112, 11:23:48,65.13593,187.926255,912.168324,97.5
113, 11:23:48,65.14098,187.450876,912.117188,97.5
114, 11:23:48,65.108231,186.951586,911.209517,97.5
115, 11:23:48,65.060961,186.460346,910.364347,97.5
116, 11:23:48,65.070983,186.353575,910.763494,97.5
117, 11:23:48,65.153804,186.48982,911.490057,97.5
118, 11:23:48,65.189591,186.573509,911.37571,97.5
119, 11:23:48,65.183633,186.529119,911.651989,97.5
120, 11:23:49,65.196457,186.492306,911.428267,97.5
121, 11:23:49,65.205098,186.44768,911.262784,97.5
122, 11:23:49,65.246883,186.617069,911.96946,97.5
123, 11:23:49,65.283499,186.837713,912.273438,97.5
124, 11:23:49,65.338976,187.171757,912.408381,97.5
125, 11:23:49,65.426413,187.493253,914.320312,97.5
126, 11:23:49,65.515033,187.800308,915.634233,97.5
127, 11:23:49,65.525647,188.133759,916.458807,97.5
128, 11:23:49,65.575166,188.370384,916.78196,97.5
129, 11:23:49,65.642953,188.71295,918.098722,97.5
130, 11:23:49,65.686198,189.112098,918.982244,97.5
131, 11:23:49,65.756116,189.434541,919.269176,97.5
132, 11:23:49,65.806108,189.817472,920.731534,97.5
133, 11:23:49,65.850655,190.235677,922.044744,97.5
134, 11:23:49,65.770912,189.924479,921.47017,97.5
135, 11:23:49,65.447917,188.380682,916.934659,97.5
136, 11:23:49,65.199811,186.775095,911.806818,97.5
137, 11:23:49,65.117464,185.857599,909.597301,97.5
138, 11:23:49,65.102628,185.351918,909.296165,97.5
139, 11:23:49,65.068892,185.018703,907.913352,97.5
140, 11:23:49,65.052517,184.675071,907.575994,97.5
141, 11:23:49,65.069997,184.556581,907.87358,97.5
142, 11:23:49,65.116951,184.633523,908.247159,97.5
143, 11:23:49,65.135732,184.741477,908.752841,97.5
144, 11:23:49,65.132023,184.637074,908.021307,97.5
145, 11:23:49,65.124763,184.615767,908.200284,97.5
146, 11:23:49,65.14098,184.668679,908.730824,97.5
147, 11:23:49,65.184422,184.837831,909.208807,97.5
148, 11:23:49,65.253946,185.149621,910.161932,97.5
149, 11:23:49,65.345604,185.672704,912.098722,97.5
150, 11:23:50,65.407236,186.11991,912.608665,97.475
151, 11:23:50,65.476444,186.520715,914.269176,97.475
152, 11:23:50,65.571062,186.984967,915.659801,97.475
153, 11:23:50,65.651476,187.374882,916.666903,97.475
154, 11:23:50,65.717764,187.826586,917.360085,97.475
155, 11:23:50,65.74491,188.292022,918.044744,97.475
156, 11:23:50,65.870384,188.80812,920.175426,97.475
157, 11:23:50,65.947443,189.293087,921.965909,97.475
158, 11:23:50,66.002328,189.810488,922.672585,97.475
159, 11:23:50,66.106258,190.366596,924.355824,97.475
160, 11:23:50,66.170178,190.835819,925.53196,97.475
161, 11:23:50,66.226405,191.334991,927.007102,97.475
162, 11:23:50,66.288707,191.821141,926.654119,97.475
163, 11:23:50,66.368884,192.476444,929.512074,97.475
164, 11:23:50,66.444642,192.896899,929.378551,97.475
165, 11:23:50,66.525647,193.410275,930.975852,97.475
166, 11:23:50,66.603693,193.937027,932.380682,97.475
167, 11:23:50,66.669547,194.392637,934.009233,97.475
168, 11:23:50,66.748619,194.924361,935.745028,97.475
169, 11:23:50,66.766533,195.126776,935.485085,97.475
170, 11:23:50,66.479088,194.096354,931.47017,97.475
171, 11:23:50,66.095565,192.060369,925.640625,97.475
172, 11:23:50,65.918561,190.489583,921.607955,97.475
173, 11:23:50,65.91785,189.803267,920.421875,97.475
174, 11:23:50,65.944602,189.491004,920.477273,97.475
175, 11:23:50,65.978338,189.334635,920.340199,97.475
176, 11:23:50,65.956913,189.118371,920.386364,97.475
177, 11:23:50,65.99779,189.005682,921.082386,97.475
178, 11:23:50,66.017874,189.155895,921.06321,97.475
179, 11:23:50,66.062066,189.220762,922.216619,97.475
180, 11:23:51,66.057726,189.239938,921.996449,97.5
181, 11:23:51,66.055753,189.161577,922.100142,97.5
182, 11:23:51,66.095368,189.356179,922.679688,97.5
183, 11:23:51,66.183436,189.620384,923.736506,97.5
184, 11:23:51,66.250631,189.99858,924.119318,97.5
185, 11:23:51,66.289773,190.312027,925.457386,97.5
186, 11:23:51,66.339804,190.715436,925.545455,97.5
187, 11:23:51,66.42006,191.117188,927.521307,97.5
188, 11:23:51,66.449061,191.549834,927.276278,97.5
189, 11:23:51,66.506668,191.89027,928.952415,97.5
190, 11:23:51,66.548887,192.21437,928.96804,97.5
191, 11:23:51,66.638297,192.626539,930.716619,97.5
192, 11:23:51,66.65842,192.977628,930.800426,97.5
193, 11:23:51,66.708728,193.424006,932.84517,97.5
194, 11:23:51,66.785511,193.966383,933.258523,97.5
195, 11:23:51,66.741556,193.996449,933.62358,97.5
196, 11:23:51,66.45565,192.869318,928.696023,97.5
197, 11:23:51,66.172191,191.323864,924.9375,97.5
198, 11:23:51,66.097854,190.366951,922.727273,97.5
199, 11:23:51,66.151791,190.155185,922.939631,97.5
200, 11:23:51,66.161853,190.052794,923.90767,97.5
201, 11:23:51,66.208886,190.09304,923.484375,97.5
202, 11:23:51,66.26819,190.292259,923.756392,97.5
203, 11:23:51,66.335148,190.616714,925.504261,97.5
204, 11:23:51,66.351365,190.769531,926.256392,97.5
205, 11:23:51,66.342566,190.839725,926.086648,97.5
206, 11:23:51,66.355627,190.906368,925.330256,97.5
207, 11:23:51,66.367306,191.024266,926.114347,97.5
208, 11:23:51,66.405421,191.230942,926.416903,97.5
209, 11:23:51,66.464765,191.591264,927.899858,97.5
210, 11:23:52,66.524463,191.90625,927.815341,97.475
211, 11:23:52,66.598366,192.411103,930.077415,97.475
212, 11:23:52,66.644295,192.805043,930.958097,97.475
213, 11:23:52,66.667574,193.208688,931.345881,97.475
214, 11:23:52,66.748303,193.639323,932.830256,97.475
215, 11:23:52,66.781171,194.151278,934.00142,97.475
216, 11:23:52,66.842724,194.452888,934.205966,97.475
217, 11:23:52,66.86044,194.928385,935.402699,97.475
218, 11:23:52,66.930122,195.24491,936.179688,97.475
219, 11:23:52,67.013889,195.745739,938.125,97.475
220, 11:23:52,67.064394,196.184186,938.201705,97.475
221, 11:23:52,67.138889,196.612689,939.284091,97.475
222, 11:23:52,67.226997,197.133168,941.372869,97.475
223, 11:23:52,67.299242,197.540246,942.346591,97.475
224, 11:23:52,67.345052,197.967921,942.946733,97.475
225, 11:23:52,67.309107,197.983191,943.055398,97.475
226, 11:23:52,66.915838,196.591264,937.161222,97.475
227, 11:23:52,66.543916,194.706558,932.105824,97.475
228, 11:23:52,66.347617,193.481771,928.205966,97.475
229, 11:23:52,66.354246,192.942945,928.413352,97.475
230, 11:23:52,66.366911,192.678385,927.837358,97.475
231, 11:23:52,66.364149,192.550781,927.480824,97.475
232, 11:23:52,66.379104,192.504261,927.556818,97.475
233, 11:23:52,66.421993,192.593158,928.161222,97.475
234, 11:23:52,66.45273,192.670218,928.495739,97.475
235, 11:23:52,66.413865,192.569247,928.597301,97.475
236, 11:23:52,66.403172,192.475616,927.524148,97.475
237, 11:23:52,66.40771,192.406368,927.895597,97.475
238, 11:23:52,66.439236,192.510417,928.315341,97.475
239, 11:23:52,66.456518,192.805634,929.09233,97.475
240, 11:23:53,66.533894,193.175545,930.192472,97.475
241, 11:23:53,66.59742,193.489702,931.287642,97.475
242, 11:23:53,66.645873,193.845289,931.637074,97.475
243, 11:23:53,66.698548,194.11411,932.795455,97.475
244, 11:23:53,66.71224,194.493726,933.070312,97.475
245, 11:23:53,66.739781,194.748224,933.881392,97.475
246, 11:23:53,66.797546,195.100024,934.421165,97.475
247, 11:23:53,66.827415,195.407907,935.62642,97.475
248, 11:23:53,66.812776,195.646188,935.558949,97.475
249, 11:23:53,66.669902,194.924953,933.50142,97.475
250, 11:23:53,66.260574,193.103693,926.417614,97.475
251, 11:23:53,66.053346,191.609848,923.411932,97.475
252, 11:23:53,66.004893,190.860795,922.184659,97.475
253, 11:23:53,66.034446,190.531368,922.972301,97.475
254, 11:23:53,66.014836,190.326705,921.934659,97.475
255, 11:23:53,66.030934,190.12358,922.127841,97.475
256, 11:23:53,66.079664,190.169389,922.715199,97.475
257, 11:23:53,66.111269,190.31108,923.159091,97.475
258, 11:23:53,66.151752,190.465199,923.666193,97.475
259, 11:23:53,66.138336,190.412169,923.52983,97.475
260, 11:23:53,66.117937,190.408262,923.239347,97.475
261, 11:23:53,66.134075,190.46946,923.612216,97.475
262, 11:23:53,66.168561,190.703598,924.394886,97.475
263, 11:23:53,66.250868,191.045218,924.805398,97.475
264, 11:23:53,66.297506,191.419508,925.536932,97.475
265, 11:23:53,66.386719,191.851918,927.139915,97.475
266, 11:23:53,66.400292,192.228338,927.955256,97.475
267, 11:23:53,66.49491,192.623935,929.081676,97.475
268, 11:23:53,66.484375,192.831439,928.715909,97.475
269, 11:23:53,66.517282,193.303267,930.416193,97.475
270, 11:23:54,66.566091,193.714844,931.027699,97.475
271, 11:23:54,66.630879,194.066406,932.65696,97.475
272, 11:23:54,66.672427,194.468513,933.305398,97.475
273, 11:23:54,66.765586,194.908026,934.683949,97.475
274, 11:23:54,66.83211,195.381747,935.381392,97.475
275, 11:23:54,66.915996,195.844105,937.002131,97.475
276, 11:23:54,66.968632,196.147846,937.730824,97.475
277, 11:23:54,67.040996,196.67081,938.388494,97.475
278, 11:23:54,67.107639,197.133523,939.221591,97.475
279, 11:23:54,67.114741,197.544981,940.488636,97.475
280, 11:23:54,67.188131,197.93608,941.815341,97.475
281, 11:23:54,67.266572,198.346591,943.318182,97.475
282, 11:23:54,67.142795,198.023082,941.959517,97.475
283, 11:23:54,66.663747,196.040956,934.617898,97.475
284, 11:23:54,66.22096,193.703125,928.340909,97.475
285, 11:23:54,66.011837,192.190341,925.085227,97.475
286, 11:23:54,65.987216,191.422822,922.985795,97.475
287, 11:23:54,65.989702,191.051965,922.564631,97.475
288, 11:23:54,65.986821,190.621922,922.669034,97.475
289, 11:23:54,65.970802,190.307765,922.553977,97.475
290, 11:23:54,65.973919,190.292969,921.772017,97.475
291, 11:23:54,66.000552,190.240294,921.87358,97.475
292, 11:23:54,65.985204,190.199455,921.537642,97.475
293, 11:23:54,65.948548,190.099905,921.690341,97.475
294, 11:23:54,65.952533,190.046993,921.120028,97.475
295, 11:23:54,65.96804,190.124763,921.34517,97.475
296, 11:23:54,66.02182,190.361861,922.179688,97.475
297, 11:23:54,66.131471,190.780777,924.002841,97.475
298, 11:23:54,66.187539,191.113755,924.185369,97.475
299, 11:23:54,66.246409,191.518584,926.466619,97.475
300, 11:23:55,66.280461,191.830966,925.625,97.475
301, 11:23:55,66.317156,192.062263,927.129261,97.475
302, 11:23:55,66.358191,192.610559,927.882102,97.475
303, 11:23:55,66.399976,192.915365,928.756392,97.475
304, 11:23:55,66.431621,193.305753,929.482244,97.475
305, 11:23:55,66.485914,193.709635,930.641335,97.475
306, 11:23:55,66.58791,194.12642,931.803977,97.475
307, 11:23:55,66.64532,194.533973,932.37429,97.475
308, 11:23:55,66.66572,194.830966,933.088068,97.475
309, 11:23:55,66.476128,194.197798,930.666903,97.475
310, 11:23:55,66.033696,192.166903,923.771307,97.475
311, 11:23:55,65.76381,190.284328,919.742898,97.475
312, 11:23:55,65.669942,189.219105,917.189631,97.475
313, 11:23:55,65.703796,189.021899,917.452415,97.475
314, 11:23:55,65.696891,188.71804,917.475852,97.475
315, 11:23:55,65.695076,188.565341,917.213068,97.475
316, 11:23:55,65.754656,188.685843,917.799716,97.475
317, 11:23:55,65.809225,188.851444,918.838778,97.475
318, 11:23:55,65.835977,189.009351,918.735085,97.475
319, 11:23:55,65.830414,188.971354,919.115057,97.475
320, 11:23:55,65.819444,189.015152,919.065341,97.475
321, 11:23:55,65.856416,189.075876,919.199574,97.475
322, 11:23:55,65.914378,189.319366,920.146307,97.475
323, 11:23:55,65.999882,189.763849,921.299006,97.475
324, 11:23:55,66.061237,190.253314,922.309659,97.475
325, 11:23:55,66.163628,190.740885,924.425426,97.475
326, 11:23:55,66.220644,191.188447,925.019886,97.475
327, 11:23:55,66.284249,191.723485,926.642045,97.475
328, 11:23:55,66.340002,192.132221,926.674006,97.475
329, 11:23:55,66.39169,192.504143,928.581676,97.475
330, 11:23:56,66.450639,193.055043,929.148438,97.475
331, 11:23:56,66.51235,193.490175,930.497869,97.475
332, 11:23:56,66.574061,193.975024,931.745028,97.475
333, 11:23:56,66.6497,194.420691,933.27983,97.475
334, 11:23:56,66.725142,194.922585,933.666193,97.475
335, 11:23:56,66.794626,195.386719,935.289062,97.475
336, 11:23:56,66.895202,195.924716,936.332386,97.475
337, 11:23:56,66.982047,196.468395,937.867188,97.475
338, 11:23:56,67.040246,196.94697,938.801136,97.475
339, 11:23:56,67.10322,197.375,940.366477,97.475
340, 11:23:56,67.167061,197.858665,940.944602,97.475
341, 11:23:56,67.205532,198.377012,941.878551,97.475
342, 11:23:56,67.198982,198.561435,941.74929,97.475
343, 11:23:56,66.832899,197.217921,937.142756,97.475
344, 11:23:56,66.352825,194.995975,929.62642,97.475
345, 11:23:56,66.037642,193.148911,924.669034,97.475
346, 11:23:56,65.97964,192.32339,923.502841,97.475
347, 11:23:56,66.004853,192.124882,924.183949,97.475
348, 11:23:56,66.064552,192.144886,924.482955,97.475
349, 11:23:56,66.077217,192.159209,924.725142,97.475
350, 11:23:56,66.156132,192.376065,924.904119,97.475
351, 11:23:56,66.192669,192.576113,925.269176,97.475
352, 11:23:56,66.184067,192.582031,925.699574,97.475
353, 11:23:56,66.165522,192.482363,925.621449,97.475
354, 11:23:56,66.138455,192.37938,925.154119,97.475
355, 11:23:56,66.154356,192.448864,925.588068,97.475
356, 11:23:56,66.222577,192.70419,926.78196,97.475
357, 11:23:56,66.296244,193.071023,927.909091,97.475
358, 11:23:56,66.386719,193.559304,929.003551,97.475
359, 11:23:56,66.448745,193.944247,930.054688,97.475
360, 11:23:57,66.515428,194.348366,930.360085,97.475
361, 11:23:57,66.563644,194.669626,930.901278,97.475
362, 11:23:57,66.585977,195.000355,931.769176,97.475
363, 11:23:57,66.624527,195.254735,933.184659,97.475
364, 11:23:57,66.6686,195.523319,933.111506,97.475
365, 11:23:57,66.728812,195.918916,933.806108,97.475
366, 11:23:57,66.796559,196.385417,935.369318,97.475
367, 11:23:57,66.800623,196.538707,935.709517,97.475
368, 11:23:57,66.515112,195.456795,931.621449,97.475
369, 11:23:57,66.097262,193.472656,925.321733,97.475
370, 11:23:57,65.849787,191.955611,922.085938,97.475
371, 11:23:57,65.807765,191.255682,921.258523,97.475
372, 11:23:57,65.866714,191.192945,921.214489,97.475
373, 11:23:57,65.900568,191.122633,922.082386,97.475
374, 11:23:57,65.968158,191.305516,921.31321,97.475
375, 11:23:57,66.058988,191.642874,923.462358,97.475
376, 11:23:57,66.088699,191.856534,923.340909,97.475
377, 11:23:57,66.041272,191.891809,923.84517,97.475
378, 11:23:57,66.05524,191.660985,922.59375,97.475
379, 11:23:57,66.008286,191.709517,923.734375,97.475
380, 11:23:57,66.041785,191.852628,923.377131,97.475
381, 11:23:57,66.100576,192.143111,924.756392,97.475
382, 11:23:57,66.146188,192.437145,924.816051,97.475
383, 11:23:57,66.248461,192.850497,926.56321,97.475
384, 11:23:57,66.346473,193.419626,927.367188,97.475
385, 11:23:57,66.405895,193.891454,929.135653,97.475
386, 11:23:57,66.464804,194.263731,929.28125,97.475
387, 11:23:57,66.540996,194.658026,930.808949,97.475
388, 11:23:57,66.55887,194.942235,931.147727,97.475
389, 11:23:57,66.64753,195.391927,933.453835,97.475
390, 11:23:58,66.68166,195.723485,933.8125,97.725
391, 11:23:58,66.72822,196.105587,934.761364,97.725
392, 11:23:58,66.790443,196.502486,935.747869,97.725
393, 11:23:58,66.839844,196.980232,937.174006,97.725
394, 11:23:58,66.882023,197.397964,937.899148,97.725
395, 11:23:58,66.948587,197.713187,939.105824,97.725
396, 11:23:58,67.021465,198.238163,940.207386,97.725
397, 11:23:58,67.083215,198.676728,940.847301,97.725
398, 11:23:58,67.014915,198.615767,940.504261,97.725
399, 11:23:58,66.551294,196.830966,933.298295,97.725
400, 11:23:58,65.992622,194.201823,925.554688,97.725
401, 11:23:58,65.724669,192.276278,920.598011,97.725
402, 11:23:58,65.644807,191.165483,918.865057,97.725
403, 11:23:58,65.653606,190.541785,919.071733,97.725
404, 11:23:58,65.644807,190.297585,918.078125,97.725
405, 11:23:58,65.612058,189.96875,917.747159,97.725
406, 11:23:58,65.639875,189.76527,916.989347,97.725
407, 11:23:58,65.6439,189.790128,917.459517,97.725
408, 11:23:58,65.650923,189.767164,917.117188,97.725
409, 11:23:58,65.623895,189.587595,917.517045,97.725
410, 11:23:58,65.606455,189.477983,916.825284,97.725
411, 11:23:58,65.588581,189.453243,916.554688,97.725
412, 11:23:58,65.654356,189.512311,916.6875,97.725
413, 11:23:58,65.702099,189.84304,918.955966,97.725
414, 11:23:58,65.770715,190.233546,919.21946,97.725
415, 11:23:58,65.863952,190.582386,920.403409,97.725
416, 11:23:58,65.91789,191.092211,921.385653,97.725
417, 11:23:58,65.948864,191.327178,922.460227,97.725
418, 11:23:58,65.98982,191.737453,922.808239,97.725
419, 11:23:58,66.029435,192.058949,923.802557,97.725
420, 11:23:59,66.103456,192.438684,924.52983,97.725
421, 11:23:59,66.136087,192.686671,925.867188,97.725
422, 11:23:59,66.196378,193.093395,926.620028,97.725
423, 11:23:59,66.249369,193.408144,927.625,97.725
424, 11:23:59,66.33941,193.975142,928.711648,97.725
425, 11:23:59,66.347064,194.161932,929.602273,97.725
426, 11:23:59,66.075758,193.215436,925.045455,97.725
427, 11:23:59,65.584044,190.926847,917.59233,97.725
428, 11:23:59,65.301965,188.800308,913.412642,97.725
429, 11:23:59,65.177123,187.572562,910.53196,97.725
430, 11:23:59,65.179056,187.132339,909.37642,97.725
431, 11:23:59,65.162997,186.814276,909.266335,97.725
432, 11:23:59,65.157236,186.528527,909.014915,97.725
433, 11:23:59,65.168521,186.553385,909.513494,97.725
434, 11:23:59,65.215238,186.704427,909.263494,97.725
435, 11:23:59,65.242661,186.784801,910.004261,97.725
436, 11:23:59,65.233625,186.739228,909.759233,97.725
437, 11:23:59,65.214765,186.610204,909.604403,97.725
438, 11:23:59,65.225339,186.696851,910.129972,97.725
439, 11:23:59,65.263534,186.862571,910.649858,97.725
440, 11:23:59,65.372909,187.241832,912.016335,97.725
441, 11:23:59,65.439591,187.625592,913.512074,97.725
442, 11:23:59,65.541903,188.044271,914.992898,97.725
443, 11:23:59,65.602746,188.441288,916.09375,97.725
444, 11:23:59,65.643703,188.940104,917.021307,97.725
445, 11:23:59,65.717211,189.332978,918.395597,97.725
446, 11:23:59,65.764362,189.657197,918.133523,97.725
447, 11:23:59,65.785985,190.072917,919.485795,97.725
448, 11:23:59,65.832584,190.42294,920.074574,97.725
449, 11:23:59,65.930279,190.876539,921.463778,97.725
450, 11:24:00,65.96654,191.252841,921.548295,97.725
451, 11:24:00,66.02758,191.756037,923.871449,97.725
452, 11:24:00,66.119437,192.308594,923.891335,97.725
453, 11:24:00,66.188289,192.804451,925.911932,97.725
454, 11:24:00,66.254577,193.205019,926.46875,97.725
455, 11:24:00,66.322443,193.620739,928.082386,97.725
456, 11:24:00,66.399424,194.173651,929.039062,97.725
457, 11:24:00,66.461884,194.583097,930.225852,97.725
458, 11:24:00,66.341698,194.320076,928.678977,97.725
459, 11:24:00,65.831479,192.335346,921.014915,97.725
460, 11:24:00,65.362729,189.752959,913.273438,97.725
461, 11:24:00,65.16568,188.081795,910.607244,97.725
462, 11:24:00,65.127683,187.377367,908.90625,97.725
463, 11:24:00,65.135693,187.148556,909.862926,97.725
464, 11:24:00,65.180279,186.968395,909.816051,97.725
465, 11:24:00,65.175229,186.828717,908.983665,97.725
466, 11:24:00,65.199929,186.924598,909.695312,97.725
467, 11:24:00,65.216264,186.970762,910.199574,97.725
468, 11:24:00,65.193379,186.935251,909.049006,97.725
469, 11:24:00,65.174755,186.716974,909.216619,97.725
470, 11:24:00,65.161024,186.705611,908.685369,97.725
471, 11:24:00,65.192077,186.757102,909.284091,97.725
472, 11:24:00,65.232402,186.946733,909.742898,97.725
473, 11:24:00,65.290917,187.30883,910.901278,97.725
474, 11:24:00,65.387074,187.825994,911.458807,97.725
475, 11:24:00,65.452296,188.277817,913.152699,97.725
476, 11:24:00,65.511995,188.618371,914.1875,97.725
477, 11:24:00,65.582071,189.082386,915.954545,97.725
478, 11:24:00,65.620384,189.42081,916.232244,97.725
479, 11:24:00,65.665601,189.782315,917.65696,97.725
480, 11:24:01,65.754025,190.243608,917.669034,97.725
481, 11:24:01,65.84154,190.728693,920.272727,97.725
482, 11:24:01,65.889007,191.196378,920.746449,97.725
483, 11:24:01,65.799558,190.991477,919.903409,97.725
484, 11:24:01,65.396188,189.24633,913.634233,97.725
485, 11:24:01,65.038905,187.113873,907.68608,97.725
486, 11:24:01,64.836214,185.720762,904.585938,97.725
487, 11:24:01,64.790286,185.045099,903.551847,97.725
488, 11:24:01,64.803307,184.924598,903.652699,97.725
489, 11:24:01,64.834241,184.844579,903.575994,97.725
490, 11:24:01,64.895439,185.024384,903.615057,97.725
491, 11:24:01,64.939591,185.237334,905.037642,97.725
492, 11:24:01,64.948785,185.336411,905.473011,97.725
493, 11:24:01,64.928504,185.281723,904.775568,97.725
494, 11:24:01,64.899424,185.171283,903.919744,97.725
495, 11:24:01,64.882063,185.161813,904.473722,97.725
496, 11:24:01,64.934343,185.357955,904.988636,97.725
497, 11:24:01,65.00872,185.661577,905.81321,97.725
